17159431980000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159431980100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159431990000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159431990100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432000000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432000100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432010000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432010100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432020000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432020100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432030000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432030100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432040000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432040100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432050000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432050100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432060000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432120000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432130000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432130100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432140000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432140100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432150000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432150100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432160000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432160100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432170000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432170100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432180000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432180100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432190000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432190100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432200000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432200100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159432210000,1,1,1,1,1,1,1,1,1,1,1,1,1
